sl_no,text,Label
37,"As a cancer researcher it always hurts me that we don't address the root cause of diseases.

How you feel when a parent lets their child smoke is how I feel when I see them feeding children animal products. 

Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/I44veppxla",1
38,"As a cancer researcher it always hurts me that we don't address the root cause of diseases.

How you feel when a parent lets their child smoke is how I feel when I see them feeding children animal products. 

Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/I44veppxla",1
39,"🔴REVEALED

A pastor and prominent civil rights campaigner in the US says he was offered $250,000 to oppose plans to ban the sale of menthol cigarettes. 

He was told the money was coming from a tobacco company… (🧵)

https://t.co/Ip3hQfFxdq",1
40,"Columbia Women's Twentythird Ave Waterproof Tall Boot Uniform Dress Shoe, Tobacco, Oxford Tan, 8 B US [VYMU0GT]

https://t.co/L6m1rVWm7f",1
41,Tobacco kills more than 8 million people each year. More than 7 million of those deaths are the result of direct tobacco use while around 1.2 million die due to exposure to second-hand smoke. #Tobaccoff https://t.co/lFwYZMd40d,1
42,"As a cancer researcher it always hurts me that we don't address the root cause of diseases.

How you feel when a parent lets their child smoke is how I feel when I see them feeding children animal products. 

Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/I44veppxla",1
43,"India: Share of female adults consuming tobacco:

2020: 13%
2018: 15%
2015: 17%
2010: 23%
2005: 30%
2000: 39%

(WHO: World Bank)",1
44,"True actor. True Hindu. Down to earth. Doesn't promote cigarette or tobacco products. 
Hrithik has no competition. 
God is with him. 
#HrithikRoshan #VikramVedha #VikramVedhateaser https://t.co/ApgUfWY3hj",1
45,#APMarkfed made auction easy through its own e-auction platform #Markray for liquidation of #Tobacco procured from farmers. Any trader in India can place the bid and win the Auction. Register at https://t.co/y1sdaZjPvn #Auction #Rabi #Kharif #Guntur #PradyumnaPSIAS https://t.co/Hh3fgtKdES,1
46,"First smokers always have a faint whiff of tobacco about them.

Second is that when they are on edge but not smoking they are always looking for something to do with their hands specifically them two fingers. This second one never goes away even when they quit.",1
47,"Here's how to beat Porn, alcohol, tobacco, weed, social media abuse with zero relapse in 12 weeks 🧵 ;",1
48,"As we approach the tobacco transplanting season which begins next week in Zimbabwe, tomorrow we talk transplanting techniques. Join us on Tobacco Farmer Talk as we get ready for season. 

https://t.co/rPrWlvaN8b 

@timb_zw @phinie15 @ETimesZw @basera_john @nhambah32 https://t.co/0XN1z0YTUe",1
49,"RPF has been conducting intensive checks in stations, trains and railway area under “Operation Satark” to thwart the illegal transportation of Tobacco Products, unaccounted cash, illegal liquor, unaccounted precious items, smuggled goods etc., through rail. @RPF_INDIA https://t.co/YLWO2b8rRs",1
50,"@campbellclaret 1. Exempting F1 from tobacco ad ban because Ecclestone bought you with £1m
2. Peter Foster to build a property empire
3. Selling honours with Blair only escaping prosecution on technicality
4. Illegal Iraq war
5. Mandelson's mortgage fraud
6. Hinduja Bros

New Labour, corrupt AF.",1
51,"1909 t206 tobacco (baseball) Card# 70 billy campbell (psa) EPDG of the Cincinnati Reds Fair Condition [F6X072G]

https://t.co/1357Pf02eT https://t.co/gBBDKK65Kx",1
52,The monkey chewed tobacco on the streetcar line,1
53,"Murderers of people drug is money guns is money mental health is money from drug is money Covid 19 is money when drug is money HIV sex is money cancer is money when tobacco alcohol is money.
Years of backwards 1982-2022
Wheel chairs is money.
Killing one another
Kenya Tanzania",1
54,"Murderers of people drug is money guns is money mental health is money from drug is money Covid 19 is money when drug is money HIV sex is money cancer is money when tobacco alcohol is money.
Years of backwards 1982-2022
Wheel chairs is money.
Killing one another
Kenya Tanzania",1
55,"As a cancer researcher it always hurts me that we don't address the root cause of diseases.

How you feel when a parent lets their child smoke is how I feel when I see them feeding children animal products. 

Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/I44veppxla",1
56,"Extended Duration Treatment of Tobacco Dependence: A Systematic Review and Meta-Analysis

🔗 https://t.co/CjdUnIMRta https://t.co/1eJv3VySQy",1
57,"As a cancer researcher it always hurts me that we don't address the root cause of diseases.

How you feel when a parent lets their child smoke is how I feel when I see them feeding children animal products. 

Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/I44veppxla",1
58,"Each of Us Is Capable of Making A Difference!

Simply touched and proud of our bus conductor, advising passengers to maintain cleanliness and avoid tobacco products.

Together, we will accomplish the goal of @SwachhBharatGov as envisioned by Adarniya PM Shri @narendramodi Ji. https://t.co/WQs552bxNi",1
59,Mike Fegelman: Ottawa's approach to anti-racism like asking Big Tobacco to cure cancer https://t.co/0EPFOJ5Q4H via @nationalpost,1
60,"True actor. True Hindu. Down to earth. Doesn't promote cigarette or tobacco products. 
Hrithik has no competition. 
God is with him. 
#HrithikRoshan #VikramVedha #VikramVedhateaser https://t.co/ApgUfWY3hj",1
61,"India: Share of female adults consuming tobacco:

2020: 13%
2018: 15%
2015: 17%
2010: 23%
2005: 30%
2000: 39%

(WHO: World Bank)",1
62,"This is part of a #THREAD about Priti Patel's pre-politics life as a corporate lobbyist working on behalf of Big Tobacco, featuring Liz Truss, where she learned many of the divide &amp; rule Dark Arts used by the UK Government today.

https://t.co/uJoUmUdJOP",1
63,Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/UXxzuuMt1f,1
64,"#ThursdayMotivation 
#GodMorningThrusday
it is a heinous sin to drink alcohol, etc meat, and consume tobacco..
__________________________
- 𝑺𝒂𝒏𝒕 𝑹𝒂𝒎𝒑𝒂𝒍 𝒋𝒊 𝑴𝒂𝒉𝒂𝒓𝒂𝒋
-Must Watch Sadhna TV 7:30PM (IST). https://t.co/emK8zEll3G",1
65,"India: Share of female adults consuming tobacco:

2020: 13%
2018: 15%
2015: 17%
2010: 23%
2005: 30%
2000: 39%

(WHO: World Bank)",1
66,"@RjToyToy @SeerVoice @FS_Yusuf_ Electricity bill and other bills  you pay VAT on is seen as indirect tax.
Alcohol , tobacco etc you pay indirect taxes on them.

So this go to tell you everyone pay tax whether directly or indirectly you pay tax.
Don't let government and media deceive you.",1
67,"Mike Fegelman: Ottawa's approach to anti-racism like asking Big Tobacco to cure cancer https://t.co/1jV6ssPNn2
https://t.co/1jV6ssPNn2",1
68,Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/UXxzuuMt1f,1
69,@Indian_Index Banning Tobacco matters a lot.,1
70,"The word ""stogie"" refers to a long cigar, and came from the Conestoga area of Lancaster County PA. This area produced cigars in the 1800s. It also produced wagons that transported settlers out west. The drivers smoked local cigars: ""stogie"". Here's a current PA tobacco barn: https://t.co/McbBxLo92z",1
71,"Each of Us Is Capable of Making A Difference!

Simply touched and proud of our bus conductor, advising passengers to maintain cleanliness and avoid tobacco products.

Together, we will accomplish the goal of @SwachhBharatGov as envisioned by Adarniya PM Shri @narendramodi Ji. https://t.co/WQs552bxNi",1
72,"As a cancer researcher it always hurts me that we don't address the root cause of diseases.

How you feel when a parent lets their child smoke is how I feel when I see them feeding children animal products. 

Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/I44veppxla",1
73,"If you are a fan of BITTERS. Please see this

Some bitters are being laced with hard drugs. The NAFDAC has declared JAPATA and KURKURA bitters as deadly

Some of these bitters are laced with Cannabis, Tobacco and other dangerous drugs that can destroy the liver , kidney, &amp; organs https://t.co/JTd39ifzzD",1
74,"India: Share of female adults consuming tobacco:

2020: 13%
2018: 15%
2015: 17%
2010: 23%
2005: 30%
2000: 39%

(WHO: World Bank)",1
75,I tried a vape once and enjoyed it but i do not know how people can have such little dignity and self respect that they will go in to a shop and ask for a 'blue mango geek bar'. Get some tobacco in those lungs for goodness sake,1
76,"As a cancer researcher it always hurts me that we don't address the root cause of diseases.

How you feel when a parent lets their child smoke is how I feel when I see them feeding children animal products. 

Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/I44veppxla",1
77,"As a cancer researcher it always hurts me that we don't address the root cause of diseases.

How you feel when a parent lets their child smoke is how I feel when I see them feeding children animal products. 

Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/I44veppxla",1
78,"India: Share of female adults consuming tobacco:

2020: 13%
2018: 15%
2015: 17%
2010: 23%
2005: 30%
2000: 39%

(WHO: World Bank)",1
79,Mike Fegelman: Ottawa's approach to anti-racism like asking Big Tobacco to cure cancer https://t.co/0EPFOJ5Q4H via @nationalpost,1
80,"India: Share of female adults consuming tobacco:

2020: 13%
2018: 15%
2015: 17%
2010: 23%
2005: 30%
2000: 39%

(WHO: World Bank)",1
81,"@PilBrah @4HourL I smoked shisha once, we spent like an hour trying to get it set up, passed that thing around, all us smokers said ""yeah I don't feel anything. What is this shit?""
Looked on the box, it said it was tobacco and nicotine free. Broke out the stogies after that bullshit.",1
82,"India: Share of female adults consuming tobacco:

2020: 13%
2018: 15%
2015: 17%
2010: 23%
2005: 30%
2000: 39%

(WHO: World Bank)",1
83,"Today, in the course of #RC72AFRO, our Executive Secretary @SessouLeonce held a discussion with @MoetiTshidi, Regional Director of @WHOAFRO. They talked about civil society tobacco control efforts in the continent and collaboration with governments. https://t.co/WJ2KW3QWJ9",1
84,"If you are a fan of BITTERS. Please see this

Some bitters are being laced with hard drugs. The NAFDAC has declared JAPATA and KURKURA bitters as deadly

Some of these bitters are laced with Cannabis, Tobacco and other dangerous drugs that can destroy the liver , kidney, &amp; organs https://t.co/JTd39ifzzD",1
85,"@cratekane @DisabilityStor1 Also, we can be sure that he gathered the tobacco leaves, dried them, and hand-rolled that cigar that morning.",1
86,"If you are a fan of BITTERS. Please see this

Some bitters are being laced with hard drugs. The NAFDAC has declared JAPATA and KURKURA bitters as deadly

Some of these bitters are laced with Cannabis, Tobacco and other dangerous drugs that can destroy the liver , kidney, &amp; organs https://t.co/JTd39ifzzD",1
87,"@Fritz_Imperial I think that would depend on your agricultural zone, because vineyards don't always grow everywhere, but as far as I know hops and tobacco are hardy and grow most places (though I'd need to double check that)",1
88,"India: Share of female adults consuming tobacco:

2020: 13%
2018: 15%
2015: 17%
2010: 23%
2005: 30%
2000: 39%

(WHO: World Bank)",1
89,I tried a vape once and enjoyed it but i do not know how people can have such little dignity and self respect that they will go in to a shop and ask for a 'blue mango geek bar'. Get some tobacco in those lungs for goodness sake,1
90,"As a cancer researcher it always hurts me that we don't address the root cause of diseases.

How you feel when a parent lets their child smoke is how I feel when I see them feeding children animal products. 

Tobacco &amp; processed meat are group 1 carcinogenic: they CAUSE cancer!! https://t.co/I44veppxla",1
