sl_no,text,Label
56,"Amerado no de understand simple time travel bar. How can he understand the harder bars of @_Lyricaljoe

@REACTORENC is doing a yeomans job at this time. 
Check out the reaction video: https://t.co/6wkjKERSAk

Check out Barcode video: https://t.co/W85VnGVIe4 https://t.co/p2rb7BfUnj",0
57,"@TheYoungfan0 I would have believed the second user's time travel theory more than this tbh

This feels way out of blue

It's like Hori wanted us to panic for 2 weeks that the deuteragonist is dying and now laughing at us saying ""as if lol""
This doesn't make any sense to me",0
58,"@Sinkofix @AmberMaySchultz @zdaniel @crikey_news You don't have to travel to the outback for that reality, I'm afraid. In Toowoomba (90 mins from Brisbane), our local media is all Murdoch owned. Usually only the Australian, Courier Mail and Chronicle available in 99% of newsagents.",0
59,"SIM8, SIM8X, SIM22, SIM23, SIM24, SIM25, SIM26, and SIM30 buses are delayed because of heavy traffic near the Lincoln Tunnel approach.

Please allow additional travel time.",0
60,Nagda Nestled in Lonesome Solitude https://t.co/LUpd5Om5u4 #travel https://t.co/h9Gwxt6lwc,0
61,"Wake up countries you want to travel to also demand you should be vaccinated so let me explain it to like you are a 5 yr old, even if we drop our rules you still can't go anywhere. And we shouldn't be dropping anything ,more people are dying than ever. Get it https://t.co/aL2a4VY232",0
62,Na after I check flight price I realize say I no even like to travel by air because road dey more interesting.,0
63,"The misconception that there is no sound in space originates because most space is a ~vacuum, providing no way for sound waves to travel. A galaxy cluster has so much gas that we've picked up actual sound. Here it's amplified, and mixed with other data, to hear a black hole! https://t.co/RobcZs7F9e",0
64,Absolute time travel. What's your favourite one in these intros? https://t.co/8JeAfRoHBR,0
65,"🏖️🌞 #COMPETITION TIME 🌞🏖️

Make the most of the holiday season with your very own travel hamper worth £120 🐚👙!! 

To be in with a chance to #WIN, simply:
1) FOLLOW our page
2) RT this post
3) COMMENT #BMHolidayBundle🐙!

Competition ends 9am 26/8/22 https://t.co/p0IzaChIOG",0
66,"Wherever I travel across our country, I hear this:

Australians want secure, well-paid jobs and more opportunities to get ahead.

And put simply, that's what next week's Jobs and Skills Summit is about. https://t.co/11WyWueOif",0
67,"This past week, many of my family members were able to travel to Israel (on personal time and dime) and visit @yadvashem, the World Holocaust Center in Jerusalem.

This trip was deeply personal, and I'd like to share it with you and tell you a bit more about my family's story🧵 https://t.co/K9C8J7pVHI",0
68,"@loscharlos ...I've heard of obscure / difficult-to-access #LongCovid tests like the microclots tests in Germany. I would say that if one is at all able to travel to get scans or tests that are irrefutable such as those, they are one of your best shots. 

Also neuropsych evals 3 brain fog.",0
69,Traffic Congestion on NJ 139 Lower eastbound Tonnelle Avenue to Jersey Ave current travel time is less than 5 minutes,0
70,"Auto-matic Mag-netic Stirring Coffee Mug, Rotating Home Office Travel Mixing Cup Funny Electric Stainless Steel Self Stirring [VD5MQTR]

https://t.co/FHfkxpjM6J",0
71,"@AmberMaySchultz @zdaniel @crikey_news If you travel through outback Australia = land of mining and big business ownership of vast tracts of land, I note with alarm that often the only available media in the newsagents is Murdoch owned.
The concentrated domination is evident
Any competition is squashed like roadkill.",0
72,"The misconception that there is no sound in space originates because most space is a ~vacuum, providing no way for sound waves to travel. A galaxy cluster has so much gas that we've picked up actual sound. Here it's amplified, and mixed with other data, to hear a black hole! https://t.co/RobcZs7F9e",0
73,@saminthecastles Hmmm… think what you might pick up. I’d only travel back in time if I could be guaranteed safety from all viruses and equally not be allowed to shed any. If I went back to Tudor England I could get the Sweat! 😬😳,0
74,DID I ACCIDENTALLY TIME TRAVEL BACK TO 2019 https://t.co/MUmGOabDVz,0
75,@U2isABLE @MichaelBuble @BeaverConcerts @WellsFargoCtr @fanshield It also begs the question why @fanshield thinks it can charge $25+ for insurance on a $400 ticket. The rate is a fraction if you use travel insurance which does include COVID. Plus @WellsFargoCtr could resell your tickets so unclear where the money goes.,0
76,"Add it to the list.  

 https://t.co/z2Gp6SrRqR",0
77,"They eat filet mignon, while discussing how to make you eat bugs, they travel in SUV motorcades, while telling you to buy an electric vehicle, they ban guns while having armed security, they jet around the world in private jets while telling you to reduce your carbon footprint",0
78,"@larabillionaire Date dear, my tailor Dey travel",0
79,"The misconception that there is no sound in space originates because most space is a ~vacuum, providing no way for sound waves to travel. A galaxy cluster has so much gas that we've picked up actual sound. Here it's amplified, and mixed with other data, to hear a black hole! https://t.co/RobcZs7F9e",0
80,Ang sarap mag travel abroad next year daming long weekend 😂😂,0
81,"Happy Birthday Gnomes Travel Mug, Personalized Insulated Tumbler with Lid, Custom Engraved with Your Message, Choice of Color [ZUBBMX0]

https://t.co/UL0JVrQlFj",0
82,"FLITE Men’s EVA Slip On Flip-Flop Regular Slipper (, UK) (FL2014_Parent) Travel Footwear https://t.co/DFeVlf4DzY",0
83,We are currently receiving a large volume of messages. Please bear with us and we'll get back to you as soon as we can. You can find the latest travel information here https://t.co/OirFC3YsJq https://t.co/O7g8Cg9fFz,0
84,"We’re proud of Oman being featured in @lonelyplanet's Top 10 Countries to travel to. It’s not too late to book your 2022 getaway and experience The Chedi Muscat. 

https://t.co/5lqincOCUt

#TheChediMuscat #ChillAtTheChedi #ChediMemories #GHMhotels #GHM30 @GHMhotels",0
85,"I travelled on the iconic Brahmaputra, the lifeline of the state of #Assam. The waterways project supported by @WorldBankIndia is helping make transport on the river safer and quicker - reducing travel time by one-tenth and giving people better access to jobs and services. https://t.co/PjVMWGGIDI",0
86,"@blrcitytraffic @vijayanagartrps @BlrCityPolice @DCPTrWestBCP @DgpKarnataka @AddlCPTraffic @BBMPCOMM @BBMPAdmn whats the update, evening time we cannot travel in this road, where are traffic police hiding ? will they come and put fine when they dint reach their targets ?",0
87,"Big congrats to our friends at @DiversiFibsc on launching their #NonFungibleTravel Passport!

Learn more about this exclusive cash-back travel rewards #NFT and how it works by visiting this link - https://t.co/5X24t5Vr1s

#DVFB #crypto #travel https://t.co/gAsuApyQox",0
88,"Attention customers travelling from Calais to Folkestone.

Due to the earlier train fault, we advise you not to travel to the terminal tonight.

Please arrive after 6am tomorrow.

Apologies for the delay. https://t.co/SE13NDWmd3",0
89,"Big congrats to our friends at @DiversiFibsc on launching their #NonFungibleTravel Passport!

Learn more about this exclusive cash-back travel rewards #NFT and how it works by visiting this link - https://t.co/5X24t5Vr1s

#DVFB #crypto #travel https://t.co/gAsuApyQox",0
90,"Why do they think its a dangerous place and yet still travel there?

Just go home for endless pcr tests. https://t.co/VU9RkQ2Gov",0
91,"The bad news... @CSPNorthEast's 7 Sept event will not take place

Please do not travel to Teesside University on this date!
 
The good news... plans to replace the event with a series of virtual events featuring the panel are already taking shape!

Watch this space for news...",0
92,"$150 in 12 hours

❤️‍🔥 RT, Download 👇🏻 , Make a profile and post proof

📍Android version: https://t.co/DvJHy62fDo
📍IOS version: https://t.co/XH1ZtjQPmz

_____
#Holidayswappartner #holidayswap #travel",0
93,@ekinupdated Would love to travel like thisssss,0
94,"The workers’ parent company #RATP is fabulously wealthy and it can fully afford to pay our members a decent wage increase.
`#Unite’s members play a crucial role in keeping London moving and they are not going to accept seeing their pay constantly eroded.
https://t.co/X3PZitCKU7",0
95,"Good morning. Following yesterday's incident, we are now back to running normal services. You can stay up to date with the latest travel information here: https://t.co/OirFC3YsJq",0
96,going travel with jo-kun👋🏻💙 https://t.co/NvvNzjSwmz,0
97,"“As a rule, only residents of Moscow and St. Petersburg can afford to travel to the EU, which, to a greater extent than other residents of Russia, can influence the decisions of the Kremlin, but do not do this,” Kallas said.",0
98,@menin5670 @ShiannonC His wife is a “Pastor”.She was live streaming her “sermons” whilst also running a Pentecostal Travel Agency. They did a trip to the River Jordan called “In the footsteps of Jesus”. $5600 to get baptised by Brother Stewie. He was supposed to be in his electorate representing them.,0
99,"How is India's travel recovery going? Madhavan Menon, top boss of Thomas Cook (India), talks with @PedenD 

https://t.co/SQYNJJpWIt",0
100,DID I ACCIDENTALLY TIME TRAVEL BACK TO 2019 https://t.co/MUmGOabDVz,0
101,Qantas posts $1.9bn loss but revenue jumps 54% as air travel surges after borders reopen https://t.co/71vSbutmd9,0
102,I spent the morning alone in parts of the #RisingStar cave and decided to do some videos of spaces we commonly travel through. I'll be posting some climbs answers squeezes on The Fossil Vault YouTube channel so be sure to follow me there! https://t.co/jLR7JSjk9F,0
103,Travel the world and go to the gym,0
104,I guess I will have to wait ONE more year until 2024 for the @Nationals to travel to Tampa and take on the @RaysBaseball at the Tropicana.,0
105,"The misconception that there is no sound in space originates because most space is a ~vacuum, providing no way for sound waves to travel. A galaxy cluster has so much gas that we've picked up actual sound. Here it's amplified, and mixed with other data, to hear a black hole! https://t.co/RobcZs7F9e",0
106,@ShlibOnSwitch Good morning. Which train are you waiting for? Where are you waiting and what's the direction of travel? ^JP,0
107,China's Tongcheng Travel Has High Hopes For Generation Z https://t.co/rRR9pxgSlS via @Skift @PedenD,0
108,"Dr. @ShireenMazari1 should write a letter to the management of @facebook, @Twitter and @UN and demand the suspension of @MoulanaOfficial social media accounts along with travel restrictions by providing the link and script of the religiously hateful clip and inciting violence.",0
109,"NatGeoTravel: This massive end-of-summer gathering celebrates Midwestern agriculture, industry, and foods on a stick.  https://t.co/3N4BKe7hvM",0
110,"@Inuwaunited @AO1379 @Ambrosia_Ijebu Regardless it is growth. This is a milestone for every Nigerian state, if they must build up economically. One day farmers will commence processing. Investors also will find it quite easy to travel to ekiti. It is a welcome development.
We need rail too for easy conveyance",0
